股票代码,数据周期,周期名称,低换手日期,低换手率,低换手价格,最低价日期,最低价,周期差,是否同周期,分析周期数,有效周期数,最大跌幅%,备注
sh.600236,W,周,2023-06-21,0.2821,5.43,2023-06-21,5.35,0,是,10,9,-1.4732965009208117,同周
sh.600236,W,周,2023-07-21,0.2927,5.45,2023-07-28,5.41,1,否,10,9,-0.733944954128441,后1周
sh.600236,W,周,2023-05-05,0.3191,5.63,2023-06-21,5.35,7,否,10,9,-4.973357015985795,后7周
sh.600236,W,周,2023-07-28,0.3332,5.51,2023-07-28,5.41,0,是,10,9,-1.81488203266787,同周
sh.600236,W,周,2024-04-30,0.3414,6.31,2024-04-30,6.12,0,是,10,9,-3.011093502377171,同周
sh.600236,W,周,2023-10-13,0.3448,5.56,2023-10-27,5.18,2,否,10,9,-6.834532374100719,后2周
sh.600236,W,周,2024-04-03,0.3472,5.85,2024-04-03,5.78,0,是,10,9,-1.1965811965811863,同周
sh.600236,W,周,2023-08-11,0.3576,5.51,2023-08-25,5.42,2,否,10,9,-1.6333938294010864,后2周
sh.600246,W,周,2025-01-27,0.6701,5.47,2025-02-07,4.92,1,否,10,9,-10.05484460694698,后1周
sh.600246,W,周,2023-09-22,1.8499,5.25,2023-10-13,4.55,2,否,10,9,-13.333333333333336,后2周
sh.600246,W,周,2023-09-28,1.9811,5.11,2023-10-13,4.55,1,否,10,9,-10.95890410958905,后1周
sh.600246,W,周,2023-05-05,2.1658,5.73,2023-05-26,4.89,3,否,10,9,-14.659685863874358,后3周
sh.600246,W,周,2024-09-20,2.4428,6.03,2024-09-27,5.69,1,否,10,9,-5.6384742951907105,后1周
sh.600246,W,周,2023-05-19,2.5458,5.08,2023-05-26,4.89,1,否,10,9,-3.7401574803149686,后1周
sh.600246,W,周,2023-08-18,3.0609,5.55,2023-10-13,4.55,7,否,10,9,-18.01801801801802,后7周
sh.600246,W,周,2023-05-26,3.324,5.09,2023-05-26,4.89,0,是,10,9,-3.929273084479375,同周
sh.600246,W,周,2024-04-30,3.4087,7.75,2024-07-05,6.57,9,否,10,9,-15.2258064516129,后9周
sh.600246,W,周,2023-07-21,3.4169,5.7,2023-09-08,5.15,7,否,10,9,-9.649122807017541,后7周
sh.600259,W,周,2025-01-27,1.3496,28.38,2025-01-27,28.35,0,是,10,9,-0.10570824524312045,同周
sh.600259,W,周,2024-08-16,1.6254,24.8,2024-09-20,23.0,5,否,10,9,-7.258064516129036,后5周
sh.600259,W,周,2024-08-23,1.7427,24.07,2024-09-20,23.0,4,否,10,9,-4.445367677606981,后4周
sh.600259,W,周,2024-09-20,1.8119,24.21,2024-09-20,23.0,0,是,10,9,-4.9979347377116925,同周
sh.600259,W,周,2024-09-06,2.1097,24.52,2024-09-20,23.0,2,否,10,9,-6.199021207177812,后2周
sh.600259,W,周,2024-06-14,2.2372,27.18,2024-07-26,24.59,6,否,10,9,-9.529065489330389,后6周
sh.600259,W,周,2024-08-02,2.307,25.6,2024-09-20,23.0,7,否,10,9,-10.156250000000005,后7周
sh.600259,W,周,2023-06-21,2.3525,34.84,2023-08-25,33.4,9,否,10,9,-4.133180252583251,后9周
sh.600259,W,周,2024-08-30,2.498,25.16,2024-09-20,23.0,3,否,10,9,-8.585055643879173,后3周
sh.600259,W,周,2024-08-09,2.5126,25.15,2024-09-20,23.0,6,否,10,9,-8.548707753479121,后6周
sh.600269,W,周,2025-01-27,0.7532,5.35,2025-03-14,4.96,6,否,10,9,-7.2897196261682184,后6周
sh.600269,W,周,2025-09-30,1.1039,4.85,2025-09-30,4.8,0,是,10,9,-1.0309278350515427,同周
sh.600269,W,周,2025-10-10,1.7613,4.91,2025-10-17,4.82,1,否,9,8,-1.8329938900203637,后1周
sh.600269,W,周,2023-06-21,1.8969,3.52,2023-06-30,3.48,1,否,10,9,-1.1363636363636374,后1周
sh.600269,W,周,2023-04-07,1.8974,3.41,2023-04-14,3.37,1,否,10,9,-1.1730205278592385,后1周
sh.600269,W,周,2024-09-20,1.948,4.14,2024-09-20,4.06,0,是,10,9,-1.932367149758456,同周
sh.600269,W,周,2025-05-23,2.1681,5.26,2025-06-27,5.05,5,否,10,9,-3.9923954372623567,后5周
sh.600269,W,周,2024-04-03,2.1707,4.59,2024-04-03,4.49,0,是,10,9,-2.1786492374727593,同周
sh.600269,W,周,2024-04-30,2.1945,4.64,2024-04-30,4.56,0,是,10,9,-1.7241379310344844,同周
sh.600269,W,周,2025-07-18,2.2049,5.17,2025-09-19,4.83,9,否,10,9,-6.576402321083169,后9周
