股票代码,数据周期,周期名称,低换手日期,低换手率,低换手价格,最低价日期,最低价,周期差,是否同周期,分析周期数,有效周期数,最大跌幅%,备注
sz.002624,M,月,2024-05-31,29.5617,9.24,2024-07-31,6.79,2,否,6,5,-26.515151515151516,后2月
sz.002624,M,月,2022-09-30,29.8434,12.42,2022-10-31,11.0,1,否,6,5,-11.43317230273752,后1月
sz.002624,M,月,2025-10-31,30.4068,17.13,2025-11-28,14.04,1,否,2,1,-18.038528896672503,后1月
sz.002624,M,月,2022-02-28,31.1401,13.2,2022-03-31,11.05,1,否,6,5,-16.28787878787878,后1月
sz.002624,M,月,2023-09-28,31.5076,13.2,2024-02-29,8.51,5,否,6,5,-35.53030303030303,后5月
sz.002624,M,月,2025-05-30,31.6523,13.44,2025-05-30,12.5,0,是,6,5,-6.994047619047615,同月
sz.002624,M,月,2024-07-31,32.2582,7.84,2024-07-31,6.79,0,是,6,5,-13.392857142857139,同月
sz.002625,M,月,2023-10-31,8.8088,13.99,2024-02-29,10.14,4,否,6,5,-27.519656897784127,后4月
sz.002625,M,月,2023-07-31,10.8346,15.0,2023-10-31,13.08,3,否,6,5,-12.8,后3月
sz.002625,M,月,2023-01-31,11.1624,18.37,2023-06-30,14.24,5,否,6,5,-22.482308111050628,后5月
sz.002625,M,月,2023-11-30,11.2809,13.95,2024-02-29,10.14,3,否,6,5,-27.311827956989237,后3月
sz.002625,M,月,2023-06-30,12.552,15.26,2023-10-31,13.08,4,否,6,5,-14.285714285714285,后4月
sz.002625,M,月,2023-09-28,12.8472,14.44,2024-02-29,10.14,5,否,6,5,-29.778393351800545,后5月
sz.002625,M,月,2023-03-31,13.166,16.56,2023-08-31,13.8,5,否,6,5,-16.666666666666654,后5月
sz.002625,M,月,2022-12-30,15.4929,17.02,2023-04-28,15.55,4,否,6,5,-8.636897767332544,后4月
sz.002625,M,月,2023-08-31,15.8053,14.9,2024-01-31,11.8,5,否,6,5,-20.805369127516776,后5月
sz.002625,M,月,2022-02-28,16.3961,20.29,2022-04-29,11.52,2,否,6,5,-43.22326269098078,后2月
sz.002626,M,月,2022-02-28,4.6765,27.3,2022-04-29,20.0,2,否,6,5,-26.73992673992674,后2月
sz.002626,M,月,2023-09-28,8.2113,18.09,2024-02-29,10.71,5,否,6,5,-40.79601990049751,后5月
sz.002626,M,月,2022-10-31,9.3368,16.86,2022-10-31,16.68,0,是,6,5,-1.0676156583629877,同月
sz.002626,M,月,2023-06-30,9.8168,18.79,2023-10-31,16.64,4,否,6,5,-11.442256519425218,后4月
sz.002626,M,月,2023-07-31,9.948,19.09,2023-12-29,15.66,5,否,6,5,-17.967522262964902,后5月
sz.002626,M,月,2022-09-30,10.4458,18.75,2022-10-31,16.68,1,否,6,5,-11.040000000000001,后1月
sz.002626,M,月,2023-12-29,10.6657,16.33,2024-02-29,10.71,2,否,6,5,-34.41518677281076,后2月
sz.002626,M,月,2022-01-28,10.6852,27.6,2022-04-29,20.0,3,否,6,5,-27.536231884057976,后3月
sz.002626,M,月,2023-11-30,11.0411,17.82,2024-02-29,10.71,3,否,6,5,-39.898989898989896,后3月
sz.002626,M,月,2024-01-31,11.6991,12.56,2024-02-29,10.71,1,否,6,5,-14.729299363057322,后1月
sz.002636,M,月,2022-10-31,5.5546,7.96,2022-10-31,7.32,0,是,6,5,-8.040201005025121,同月
sz.002636,M,月,2022-09-30,6.3607,7.65,2022-10-31,7.32,1,否,6,5,-4.313725490196079,后1月
sz.002636,M,月,2023-01-31,8.0036,8.35,2023-01-31,7.71,0,是,6,5,-7.664670658682632,同月
sz.002636,M,月,2022-11-30,9.6339,7.93,2022-11-30,7.67,0,是,6,5,-3.2786885245901614,同月
sz.002636,M,月,2023-09-28,10.8755,9.28,2024-02-29,4.63,5,否,6,5,-50.10775862068966,后5月
sz.002636,M,月,2022-04-29,11.0791,8.03,2022-05-31,7.44,1,否,6,5,-7.347447073474458,后1月
sz.002636,M,月,2023-06-30,11.1191,9.23,2023-08-31,8.49,2,否,6,5,-8.01733477789816,后2月
sz.002636,M,月,2022-02-28,11.9835,12.21,2022-05-31,7.44,3,否,6,5,-39.06633906633907,后3月
sz.002636,M,月,2023-08-31,12.1643,9.07,2024-01-31,6.59,5,否,6,5,-27.34288864388093,后5月
sz.002636,M,月,2023-05-31,12.7319,9.24,2023-05-31,8.25,0,是,6,5,-10.714285714285717,同月
sz.002639,M,月,2023-10-31,17.8904,7.49,2024-02-29,4.98,4,否,6,5,-33.51134846461949,后4月
sz.002639,M,月,2023-09-28,19.9653,7.58,2024-02-29,4.98,5,否,6,5,-34.30079155672823,后5月
sz.002639,M,月,2024-06-28,22.2691,5.01,2024-07-31,4.6,1,否,6,5,-8.18363273453094,后1月
sz.002639,M,月,2024-07-31,22.4852,5.22,2024-07-31,4.6,0,是,6,5,-11.877394636015328,同月
sz.002639,M,月,2023-05-31,24.4891,7.59,2023-10-31,7.03,5,否,6,5,-7.3781291172595465,后5月
sz.002639,M,月,2023-12-29,28.64,7.5,2024-02-29,4.98,2,否,6,5,-33.599999999999994,后2月
sz.002639,M,月,2023-01-31,31.6847,8.97,2023-06-30,7.37,5,否,6,5,-17.83723522853958,后5月
sz.002639,M,月,2024-05-31,33.3864,5.8,2024-07-31,4.6,2,否,6,5,-20.689655172413797,后2月
sz.002639,M,月,2024-09-30,36.4661,6.12,2024-09-30,4.93,0,是,6,5,-19.44444444444445,同月
sz.002639,M,月,2023-11-30,37.8486,7.82,2024-02-29,4.98,3,否,6,5,-36.31713554987212,后3月
sz.002668,M,月,2022-02-28,5.0212,5.23,2022-04-29,3.89,2,否,6,5,-25.621414913957942,后2月
sz.002668,M,月,2022-04-29,7.1395,4.22,2022-04-29,3.89,0,是,6,5,-7.819905213270134,同月
sz.002668,M,月,2022-05-31,7.1952,4.61,2022-05-31,4.12,0,是,6,5,-10.62906724511931,同月
sz.002668,M,月,2022-01-28,8.2333,5.33,2022-04-29,3.89,3,否,6,5,-27.01688555347092,后3月
sz.002668,M,月,2022-06-30,8.2536,5.12,2022-06-30,4.33,0,是,6,5,-15.4296875,同月
sz.002668,M,月,2022-03-31,9.6096,4.75,2022-04-29,3.89,1,否,6,5,-18.105263157894736,后1月
sz.002668,M,月,2021-11-30,11.2014,5.41,2022-04-29,3.89,5,否,6,5,-28.09611829944547,后5月
sz.002668,M,月,2023-09-28,11.6324,7.5,2024-02-29,5.03,5,否,6,5,-32.93333333333333,后5月
sz.002668,M,月,2022-08-31,11.9815,4.94,2022-12-30,4.8,4,否,6,5,-2.834008097166003,后4月
sz.002668,M,月,2023-12-29,12.7815,6.61,2024-02-29,5.03,2,否,6,5,-23.903177004538577,后2月
sz.002673,M,月,2022-10-31,5.5779,5.97,2022-10-31,5.79,0,是,6,5,-3.0150753768844174,同月
sz.002673,M,月,2022-02-28,6.5302,7.6,2022-04-29,5.95,2,否,6,5,-21.71052631578947,后2月
sz.002673,M,月,2023-06-30,7.1606,6.35,2023-06-30,6.25,0,是,6,5,-1.5748031496062938,同月
sz.002673,M,月,2022-07-29,7.3826,6.36,2022-10-31,5.79,3,否,6,5,-8.9622641509434,后3月
sz.002673,M,月,2022-09-30,7.6722,5.83,2022-10-31,5.79,1,否,6,5,-0.6861063464837056,后1月
sz.002673,M,月,2022-05-31,8.1638,6.18,2022-10-31,5.79,5,否,6,5,-6.310679611650481,后5月
sz.002673,M,月,2021-11-30,9.4224,7.84,2022-04-29,5.95,5,否,6,5,-24.107142857142854,后5月
sz.002673,M,月,2023-12-29,9.5492,6.37,2024-02-29,5.44,2,否,6,5,-14.599686028257452,后2月
sz.002673,M,月,2022-01-28,9.6094,7.6,2022-04-29,5.95,3,否,6,5,-21.71052631578947,后3月
sz.002673,M,月,2022-11-30,9.6454,6.41,2023-01-31,5.97,2,否,6,5,-6.864274570982845,后2月
sz.002683,M,月,2023-09-28,10.1323,22.31,2024-02-29,13.68,5,否,6,5,-38.682205289108026,后5月
sz.002683,M,月,2024-07-31,10.9097,19.22,2024-08-30,17.66,1,否,6,5,-8.11654526534859,后1月
sz.002683,M,月,2023-11-30,12.4438,21.03,2024-02-29,13.68,3,否,6,5,-34.95007132667618,后3月
sz.002683,M,月,2025-01-27,12.6075,26.38,2025-02-28,24.29,1,否,6,5,-7.922668688400303,后1月
sz.002683,M,月,2022-10-31,12.6773,27.33,2022-10-31,24.86,0,是,6,5,-9.037687522868639,同月
sz.002683,M,月,2023-10-31,12.8434,21.53,2024-02-29,13.68,4,否,6,5,-36.46075243845797,后4月
sz.002683,M,月,2022-02-28,13.0131,27.82,2022-04-29,17.76,2,否,6,5,-36.16103522645579,后2月
sz.002683,M,月,2024-06-28,13.0889,20.13,2024-08-30,17.66,2,否,6,5,-12.270243417784396,后2月
sz.002683,M,月,2024-09-30,14.1462,24.1,2024-09-30,19.56,0,是,6,5,-18.838174273858932,同月
sz.002683,M,月,2024-08-30,14.9305,19.71,2024-08-30,17.66,0,是,6,5,-10.400811770674787,同月
sz.002709,M,月,2023-08-31,18.022,32.83,2024-01-31,18.68,5,否,6,5,-43.10082241851965,后5月
sz.002709,M,月,2025-05-30,22.2694,16.85,2025-06-30,16.5,1,否,6,5,-2.077151335311581,后1月
sz.002709,M,月,2023-06-30,23.6443,41.19,2023-11-30,24.1,5,否,6,5,-41.490653071133764,后5月
sz.002709,M,月,2023-09-28,24.5017,27.03,2024-02-29,16.07,5,否,6,5,-40.547539770625235,后5月
sz.002709,M,月,2023-11-30,25.5165,24.2,2024-02-29,16.07,3,否,6,5,-33.595041322314046,后3月
sz.002709,M,月,2022-02-28,26.6919,106.19,2022-05-31,36.26,3,否,6,5,-65.85365853658537,后3月
sz.002709,M,月,2023-10-31,26.7716,27.81,2024-02-29,16.07,4,否,6,5,-42.215030564545124,后4月
sz.002709,M,月,2025-04-30,28.1253,17.48,2025-04-30,15.37,0,是,6,5,-12.070938215102982,同月
sz.002709,M,月,2023-07-31,28.6752,36.82,2023-12-29,21.13,5,否,6,5,-42.61271048343292,后5月
sz.002709,M,月,2023-05-31,28.849,40.89,2023-10-31,24.51,5,否,6,5,-40.0586940572267,后5月
sz.002716,M,月,2023-10-31,11.0425,2.73,2024-02-29,2.05,4,否,6,5,-24.908424908424916,后4月
sz.002716,M,月,2023-06-30,11.2639,2.74,2023-10-31,2.53,4,否,6,5,-7.66423357664235,后4月
sz.002716,M,月,2022-05-31,11.8303,2.67,2022-05-31,2.44,0,是,6,5,-8.614232209737828,同月
sz.002716,M,月,2024-02-29,13.237,2.51,2024-02-29,2.05,0,是,6,5,-18.326693227091635,同月
sz.002716,M,月,2022-07-29,13.5973,2.8,2022-07-29,2.53,0,是,6,5,-9.642857142857144,同月
sz.002716,M,月,2024-01-31,14.3346,2.39,2024-02-29,2.05,1,否,6,5,-14.225941422594154,后1月
sz.002716,M,月,2022-01-28,14.3911,2.83,2022-04-29,2.23,3,否,6,5,-21.201413427561842,后3月
sz.002716,M,月,2021-11-30,14.4154,3.28,2022-04-29,2.23,5,否,6,5,-32.012195121951216,后5月
sz.002716,M,月,2021-12-31,15.501,3.21,2022-04-29,2.23,4,否,6,5,-30.529595015576323,后4月
sz.002716,M,月,2023-11-30,16.3113,2.87,2024-02-29,2.05,3,否,6,5,-28.57142857142858,后3月
sz.002736,M,月,2022-10-31,1.298,8.62,2022-10-31,8.43,0,是,6,5,-2.204176334106723,同月
sz.002736,M,月,2022-07-29,2.0117,9.2,2022-10-31,8.43,3,否,6,5,-8.369565217391301,后3月
sz.002736,M,月,2023-01-31,2.2103,9.38,2023-06-30,8.56,5,否,6,5,-8.742004264392326,后5月
sz.002736,M,月,2022-09-30,2.2139,8.6,2022-10-31,8.43,1,否,6,5,-1.976744186046511,后1月
sz.002736,M,月,2022-12-30,2.2687,8.88,2022-12-30,8.71,0,是,6,5,-1.9144144144144135,同月
sz.002736,M,月,2024-08-30,2.3585,9.04,2024-09-30,8.31,1,否,6,5,-8.07522123893804,后1月
sz.002736,M,月,2023-06-30,2.5127,8.73,2023-06-30,8.56,0,是,6,5,-1.9473081328751423,同月
sz.002736,M,月,2022-11-30,2.5216,9.13,2022-11-30,8.65,0,是,6,5,-5.257393209200442,同月
sz.002736,M,月,2022-08-31,2.5333,9.25,2022-10-31,8.43,2,否,6,5,-8.864864864864867,后2月
sz.002736,M,月,2023-03-31,2.5903,9.37,2023-06-30,8.56,3,否,6,5,-8.644610458911405,后3月
sz.002739,M,月,2022-10-31,13.3513,10.11,2022-10-31,9.44,0,是,6,5,-6.627101879327399,同月
sz.002739,M,月,2023-10-31,15.3391,12.48,2024-02-29,9.81,4,否,6,5,-21.394230769230766,后4月
sz.002739,M,月,2023-11-30,15.7898,12.51,2024-02-29,9.81,3,否,6,5,-21.582733812949634,后3月
sz.002739,M,月,2022-05-31,16.6555,12.32,2022-10-31,9.44,5,否,6,5,-23.37662337662338,后5月
sz.002739,M,月,2022-08-31,16.693,11.36,2022-10-31,9.44,2,否,6,5,-16.901408450704224,后2月
sz.002739,M,月,2023-09-28,18.0142,13.48,2024-02-29,9.81,5,否,6,5,-27.225519287833826,后5月
sz.002739,M,月,2024-06-28,18.6773,12.09,2024-09-30,8.9,3,否,6,5,-26.385442514474768,后3月
sz.002739,M,月,2024-08-30,18.8702,9.82,2024-09-30,8.9,1,否,6,5,-9.368635437881872,后1月
sz.002739,M,月,2022-02-28,19.8901,13.4,2022-04-29,10.25,2,否,6,5,-23.507462686567166,后2月
sz.002739,M,月,2022-04-29,19.9043,11.43,2022-04-29,10.25,0,是,6,5,-10.323709536307959,同月
sz.002747,M,月,2022-02-28,15.3405,23.54,2022-04-29,12.2,2,否,6,5,-48.17332200509771,后2月
sz.002747,M,月,2021-12-31,17.432,25.95,2022-04-29,12.2,4,否,6,5,-52.98651252408478,后4月
sz.002747,M,月,2022-01-28,18.4205,22.9,2022-04-29,12.2,3,否,6,5,-46.724890829694324,后3月
sz.002747,M,月,2023-10-31,22.0188,18.8,2024-02-29,11.32,4,否,6,5,-39.787234042553195,后4月
sz.002747,M,月,2022-05-31,22.1966,16.87,2022-05-31,14.51,0,是,6,5,-13.989330171902791,同月
sz.002747,M,月,2023-09-28,24.4535,22.06,2024-02-29,11.32,5,否,6,5,-48.68540344514959,后5月
sz.002747,M,月,2022-03-31,24.7964,20.11,2022-04-29,12.2,1,否,6,5,-39.33366484336152,后1月
sz.002747,M,月,2023-04-28,27.7713,22.8,2023-08-31,20.6,4,否,6,5,-9.649122807017541,后4月
sz.002747,M,月,2021-11-30,28.3681,27.51,2022-04-29,12.2,5,否,6,5,-55.652490003635045,后5月
sz.002747,M,月,2022-04-29,28.8947,14.83,2022-04-29,12.2,0,是,6,5,-17.734322319622393,同月
sz.002755,M,月,2022-02-28,2.2159,11.67,2022-04-29,8.31,2,否,6,5,-28.791773778920305,后2月
sz.002755,M,月,2023-01-31,2.4937,8.3,2023-01-31,7.95,0,是,6,5,-4.216867469879524,同月
sz.002755,M,月,2022-09-30,2.558,7.94,2022-10-31,7.46,1,否,6,5,-6.045340050377839,后1月
sz.002755,M,月,2022-08-31,2.7793,8.66,2022-10-31,7.46,2,否,6,5,-13.856812933025406,后2月
sz.002755,M,月,2022-05-31,2.8223,9.22,2022-10-31,7.46,5,否,6,5,-19.088937093275494,后5月
sz.002755,M,月,2022-04-29,3.0547,9.3,2022-09-30,7.55,5,否,6,5,-18.81720430107528,后5月
sz.002755,M,月,2022-07-29,3.0861,9.02,2022-10-31,7.46,3,否,6,5,-17.29490022172949,后3月
sz.002755,M,月,2022-03-31,5.4822,11.9,2022-04-29,8.31,1,否,6,5,-30.168067226890756,后1月
sz.002755,M,月,2022-06-30,5.9118,9.48,2022-10-31,7.46,4,否,6,5,-21.308016877637133,后4月
sz.002755,M,月,2023-05-31,7.1587,10.35,2023-08-31,7.48,3,否,6,5,-27.729468599033808,后3月
sz.002759,M,月,2023-09-28,12.3235,11.82,2024-02-29,6.35,5,否,6,5,-46.27749576988156,后5月
sz.002759,M,月,2023-11-30,15.5526,11.26,2024-02-29,6.35,3,否,6,5,-43.6056838365897,后3月
sz.002759,M,月,2023-10-31,16.2713,11.55,2024-02-29,6.35,4,否,6,5,-45.02164502164503,后4月
sz.002759,M,月,2023-07-31,18.5763,13.56,2023-12-29,9.89,5,否,6,5,-27.064896755162238,后5月
sz.002759,M,月,2023-01-31,19.7165,17.76,2023-06-30,13.03,5,否,6,5,-26.632882882882893,后5月
sz.002759,M,月,2023-06-30,20.9573,13.98,2023-10-31,10.76,4,否,6,5,-23.03290414878398,后4月
sz.002759,M,月,2023-12-29,21.1929,10.61,2024-02-29,6.35,2,否,6,5,-40.150801131008485,后2月
sz.002759,M,月,2023-08-31,21.5529,11.97,2024-01-31,8.22,5,否,6,5,-31.32832080200501,后5月
sz.002759,M,月,2024-01-31,21.6584,8.3,2024-02-29,6.35,1,否,6,5,-23.49397590361447,后1月
sz.002759,M,月,2024-08-30,21.764,5.93,2024-09-30,5.45,1,否,6,5,-8.094435075885322,后1月
sz.002797,M,月,2023-06-30,9.8267,5.72,2023-06-30,5.58,0,是,6,5,-2.447552447552442,同月
sz.002797,M,月,2024-06-28,12.0143,5.09,2024-07-31,4.75,1,否,6,5,-6.679764243614929,后1月
sz.002797,M,月,2022-02-28,13.4065,6.36,2022-04-29,5.03,2,否,6,5,-20.91194968553459,后2月
sz.002797,M,月,2022-10-31,13.7361,5.55,2022-10-31,5.34,0,是,6,5,-3.7837837837837833,同月
sz.002797,M,月,2023-10-31,14.0738,5.85,2024-02-29,4.79,4,否,6,5,-18.119658119658112,后4月
sz.002797,M,月,2024-07-31,14.6837,5.29,2024-07-31,4.75,0,是,6,5,-10.207939508506616,同月
sz.002797,M,月,2023-12-29,15.5905,5.81,2024-02-29,4.79,2,否,6,5,-17.555938037865744,后2月
sz.002797,M,月,2024-05-31,15.8922,5.4,2024-07-31,4.75,2,否,6,5,-12.037037037037043,后2月
sz.002797,M,月,2024-01-31,16.2749,5.25,2024-02-29,4.79,1,否,6,5,-8.761904761904761,后1月
sz.002797,M,月,2023-09-28,16.5772,5.89,2024-02-29,4.79,5,否,6,5,-18.675721561969436,后5月
sz.002807,M,月,2021-11-30,7.5518,3.76,2022-03-31,3.62,4,否,6,5,-3.7234042553191404,后4月
sz.002807,M,月,2021-12-31,11.8692,3.85,2022-03-31,3.62,3,否,6,5,-5.974025974025973,后3月
sz.002807,M,月,2023-12-29,12.5599,3.55,2023-12-29,3.45,0,是,6,5,-2.8169014084506943,同月
sz.002807,M,月,2023-07-31,13.7181,3.99,2023-12-29,3.45,5,否,6,5,-13.533834586466165,后5月
sz.002807,M,月,2023-11-30,13.831,3.57,2023-12-29,3.45,1,否,6,5,-3.3613445378151168,后1月
sz.002807,M,月,2023-10-31,15.3915,3.67,2023-12-29,3.45,2,否,6,5,-5.9945504087193395,后2月
sz.002807,M,月,2022-02-28,15.4703,3.91,2022-03-31,3.62,1,否,6,5,-7.41687979539642,后1月
sz.002807,M,月,2023-06-30,15.7254,3.69,2023-10-31,3.55,4,否,6,5,-3.794037940379407,后4月
sz.002807,M,月,2023-09-28,18.0572,3.82,2023-12-29,3.45,3,否,6,5,-9.685863874345541,后3月
sz.002807,M,月,2024-03-29,18.8836,3.7,2024-08-30,3.61,5,否,6,5,-2.4324324324324405,后5月
sz.002815,M,月,2023-01-31,16.193,10.67,2023-01-31,9.84,0,是,6,5,-7.7788191190253055,同月
sz.002815,M,月,2022-10-31,20.6499,10.64,2022-10-31,9.66,0,是,6,5,-9.210526315789478,同月
sz.002815,M,月,2023-08-31,23.867,11.24,2024-01-31,7.48,5,否,6,5,-33.45195729537366,后5月
sz.002815,M,月,2022-02-28,24.8381,14.94,2022-04-29,9.07,2,否,6,5,-39.290495314591695,后2月
sz.002815,M,月,2024-05-31,25.3786,8.44,2024-09-30,7.29,4,否,6,5,-13.625592417061604,后4月
sz.002815,M,月,2023-12-29,26.2187,9.58,2024-02-29,6.33,2,否,6,5,-33.92484342379959,后2月
sz.002815,M,月,2022-11-30,26.4809,10.56,2022-12-30,9.73,1,否,6,5,-7.859848484848484,后1月
sz.002815,M,月,2023-09-28,26.7735,11.31,2024-02-29,6.33,5,否,6,5,-44.03183023872679,后5月
sz.002815,M,月,2022-09-30,27.3585,10.05,2022-10-31,9.66,1,否,6,5,-3.8805970149253786,后1月
sz.002815,M,月,2024-01-31,28.0496,7.54,2024-02-29,6.33,1,否,6,5,-16.047745358090186,后1月
sz.002837,M,月,2023-12-29,23.1088,27.48,2024-02-29,17.11,2,否,6,5,-37.73653566229986,后2月
sz.002837,M,月,2023-01-31,26.98,35.75,2023-05-31,25.9,4,否,6,5,-27.552447552447557,后4月
sz.002837,M,月,2023-08-31,27.1627,27.4,2024-01-31,19.17,5,否,6,5,-30.036496350364956,后5月
sz.002837,M,月,2024-01-31,28.2264,19.2,2024-02-29,17.11,1,否,6,5,-10.885416666666666,后1月
sz.002837,M,月,2023-09-28,28.9977,26.28,2024-02-29,17.11,5,否,6,5,-34.89345509893455,后5月
sz.002837,M,月,2023-10-31,31.7533,25.6,2024-02-29,17.11,4,否,6,5,-33.16406250000001,后4月
sz.002837,M,月,2024-06-28,33.5119,21.39,2024-09-30,19.26,3,否,6,5,-9.95792426367461,后3月
sz.002837,M,月,2024-05-31,35.261,23.63,2024-09-30,19.26,4,否,6,5,-18.49344054168429,后4月
sz.002837,M,月,2024-09-30,35.6005,26.02,2024-09-30,19.26,0,是,6,5,-25.980015372790156,同月
sz.002837,M,月,2023-11-30,36.8669,27.48,2024-02-29,17.11,3,否,6,5,-37.73653566229986,后3月
sz.002838,M,月,2023-11-30,11.4676,13.27,2024-02-29,7.98,3,否,6,5,-39.86435568952524,后3月
sz.002838,M,月,2023-12-29,11.8948,12.81,2024-02-29,7.98,2,否,6,5,-37.704918032786885,后2月
sz.002838,M,月,2024-07-31,11.9543,8.9,2024-08-30,8.08,1,否,6,5,-9.213483146067418,后1月
sz.002838,M,月,2023-09-28,12.0215,13.55,2024-02-29,7.98,5,否,6,5,-41.1070110701107,后5月
sz.002838,M,月,2025-01-27,12.1988,11.76,2025-01-27,10.7,0,是,6,5,-9.013605442176875,同月
sz.002838,M,月,2023-10-31,12.4949,13.57,2024-02-29,7.98,4,否,6,5,-41.193809874723655,后4月
sz.002838,M,月,2024-08-30,13.4986,8.51,2024-08-30,8.08,0,是,6,5,-5.0528789659224405,同月
sz.002838,M,月,2024-06-28,15.0215,9.06,2024-08-30,8.08,2,否,6,5,-10.81677704194261,后2月
sz.002838,M,月,2024-01-31,15.1335,9.8,2024-02-29,7.98,1,否,6,5,-18.571428571428573,后1月
sz.002838,M,月,2022-02-28,15.8579,15.57,2022-02-28,13.94,0,是,6,5,-10.468850353243422,同月
sz.002847,M,月,2023-10-31,9.4701,78.85,2024-02-29,59.27,4,否,6,5,-24.831959416613813,后4月
sz.002847,M,月,2023-09-28,9.6145,74.36,2024-02-29,59.27,5,否,6,5,-20.29316837009144,后5月
sz.002847,M,月,2024-02-29,10.0732,68.7,2024-07-31,35.53,5,否,6,5,-48.28238719068413,后5月
sz.002847,M,月,2023-07-31,10.7769,85.42,2023-12-29,64.57,5,否,6,5,-24.408803558885516,后5月
sz.002847,M,月,2022-02-28,10.986,67.02,2022-03-31,54.64,1,否,6,5,-18.472097881229477,后1月
sz.002847,M,月,2022-03-31,11.3821,60.37,2022-03-31,54.64,0,是,6,5,-9.49146927281762,同月
sz.002847,M,月,2023-06-30,12.1655,85.05,2023-10-31,69.26,4,否,6,5,-18.56554967666078,后4月
sz.002847,M,月,2023-08-31,12.2322,76.15,2024-01-31,61.64,5,否,6,5,-19.05449770190414,后5月
sz.002847,M,月,2023-03-31,12.3654,134.83,2023-08-31,73.45,5,否,6,5,-45.52399317659275,后5月
sz.002847,M,月,2024-06-28,13.0257,42.77,2024-07-31,35.53,1,否,6,5,-16.927753097965866,后1月
sz.002850,M,月,2023-08-31,16.5243,116.37,2024-01-31,66.78,5,否,6,5,-42.61407579273009,后5月
sz.002850,M,月,2023-09-28,18.5393,96.18,2024-02-29,56.0,5,否,6,5,-41.77583697234353,后5月
sz.002850,M,月,2024-08-30,19.1332,73.81,2024-08-30,68.51,0,是,6,5,-7.180598834846223,同月
sz.002850,M,月,2023-07-31,19.9498,127.14,2023-10-31,75.6,3,否,6,5,-40.53798961774422,后3月
sz.002850,M,月,2023-06-30,22.4678,132.25,2023-10-31,75.6,4,否,6,5,-42.83553875236295,后4月
sz.002850,M,月,2023-12-29,24.7473,84.46,2024-02-29,56.0,2,否,6,5,-33.6964243428842,后2月
sz.002850,M,月,2024-07-31,25.0213,78.81,2024-08-30,68.51,1,否,6,5,-13.069407435604615,后1月
sz.002850,M,月,2022-05-31,25.3229,134.34,2022-10-31,87.7,5,否,6,5,-34.71788000595504,后5月
sz.002850,M,月,2023-04-28,26.2434,137.0,2023-09-28,95.0,5,否,6,5,-30.656934306569344,后5月
sz.002850,M,月,2023-11-30,27.2584,88.05,2024-02-29,56.0,3,否,6,5,-36.39977285633163,后3月
sz.002895,M,月,2024-08-30,14.0084,17.74,2024-08-30,15.5,0,是,6,5,-12.626832018038323,同月
sz.002895,M,月,2023-12-29,16.3052,19.0,2024-02-29,13.14,2,否,6,5,-30.842105263157894,后2月
sz.002895,M,月,2024-02-29,16.4639,17.32,2024-02-29,13.14,0,是,6,5,-24.13394919168591,同月
sz.002895,M,月,2023-04-28,18.4551,22.43,2023-08-31,16.31,4,否,6,5,-27.2848863129737,后4月
sz.002895,M,月,2024-03-29,18.6527,18.21,2024-08-30,15.5,5,否,6,5,-14.881933003844045,后5月
sz.002895,M,月,2023-06-30,19.0705,19.7,2023-10-31,16.23,4,否,6,5,-17.614213197969537,后4月
sz.002895,M,月,2023-05-31,19.2904,19.0,2023-10-31,16.23,5,否,6,5,-14.57894736842105,后5月
sz.002895,M,月,2023-09-28,19.8415,17.83,2024-02-29,13.14,5,否,6,5,-26.303982052720126,后5月
sz.002895,M,月,2023-10-31,20.1233,18.69,2024-02-29,13.14,4,否,6,5,-29.69502407704655,后4月
sz.002895,M,月,2023-11-30,20.1903,18.91,2024-02-29,13.14,3,否,6,5,-30.512956107879425,后3月
sz.002901,M,月,2022-02-28,3.4536,45.94,2022-04-29,31.4,2,否,6,5,-31.649978232477142,后2月
sz.002901,M,月,2022-05-31,4.2291,34.27,2022-09-30,27.3,4,否,6,5,-20.338488473883867,后4月
sz.002901,M,月,2022-07-29,4.2639,34.75,2022-09-30,27.3,2,否,6,5,-21.438848920863308,后2月
sz.002901,M,月,2022-08-31,4.7272,33.22,2022-09-30,27.3,1,否,6,5,-17.820590006020463,后1月
sz.002901,M,月,2024-07-31,5.8174,25.24,2024-08-30,21.78,1,否,6,5,-13.708399366085569,后1月
sz.002901,M,月,2022-03-31,5.8338,42.58,2022-04-29,31.4,1,否,6,5,-26.25645843118835,后1月
sz.002901,M,月,2023-07-31,5.9439,31.94,2023-08-31,28.51,1,否,6,5,-10.738885410144018,后1月
sz.002901,M,月,2024-06-28,5.9906,25.83,2024-08-30,21.78,2,否,6,5,-15.679442508710792,后2月
sz.002901,M,月,2021-12-31,6.2159,50.62,2022-04-29,31.4,4,否,6,5,-37.96918214144607,后4月
sz.002901,M,月,2022-01-28,6.6821,48.19,2022-04-29,31.4,3,否,6,5,-34.84125337206889,后3月
sz.002906,M,月,2022-10-31,15.779,35.48,2023-03-31,29.91,5,否,6,5,-15.698985343855684,后5月
sz.002906,M,月,2022-02-28,17.9651,50.34,2022-04-29,26.15,2,否,6,5,-48.05323798172429,后2月
sz.002906,M,月,2023-04-28,18.0037,28.32,2023-05-31,26.21,1,否,6,5,-7.45056497175141,后1月
sz.002906,M,月,2023-05-31,18.2254,26.96,2023-05-31,26.21,0,是,6,5,-2.7818991097922847,同月
